"OrderDate.date"	"Order.id"	"Variation.number"	"OrderProperty.value"	"OrderProperty.value"	"Order.statusName"	"OrderItem.quantity"	"OrderParcelService.backendName"	"ShippingPackages.packageNumber"	
"2022-07-24 13:16:59"	645238		106	"303-4171839-3094724"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446182196520	
"2022-07-25 00:21:29"	645420	"Fermit-09001"	106	"303-2943427-3405911"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182208668	
"2022-07-25 00:21:29"	645420		106	"303-2943427-3405911"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182208668	
"2022-07-25 00:20:17"	645486	"Stubai-252126"	106	"028-2789023-8731559"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182208695	
"2022-07-25 00:20:17"	645486		106	"028-2789023-8731559"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182208695	
"2022-07-25 00:16:41"	645411	"Stubai-765430"	106	"303-9100704-9177939"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182208702	
"2022-07-25 00:16:41"	645411		106	"303-9100704-9177939"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182208702	
"2022-07-26 15:12:18"	646203	"Silky-KSI5060413"	106	"306-0122478-7494724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182376190	
"2022-07-26 15:12:18"	646203	"Silky-KZSI5060413"	106	"306-0122478-7494724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182376190	
"2022-07-26 15:12:18"	646203		106	"306-0122478-7494724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182376190	
"2022-07-27 01:22:31"	646258	"Beko-299602500-PRIME"	106	"028-3668539-9338747"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182381325	
"2022-07-27 01:22:31"	646258	"Beko-299602500"	106	"028-3668539-9338747"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182381325	
"2022-07-27 01:22:31"	646258		106	"028-3668539-9338747"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182381325	
"2022-07-27 11:22:34"	646499	"Felo-60011096"	106	"305-7846311-7621130"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182411461	
"2022-07-27 11:22:34"	646499		106	"305-7846311-7621130"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182411461	
"2022-07-28 01:24:00"	646769	"Stubai-694201"	106	"304-1726831-6956362"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182437302	
"2022-07-28 01:24:00"	646769		106	"304-1726831-6956362"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182437302	
"2022-07-29 01:28:38"	647142	"FrePro-Wave1.Cotton.10"	106	"302-3892953-8642726"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182488823	
"2022-07-29 01:28:38"	647142	"FrePro-Wave1.Cotton"	106	"302-3892953-8642726"	"[8.1] Storniert mit Gutschrift"	10	"DPD"	9446182488823	
"2022-07-29 01:28:38"	647142		106	"302-3892953-8642726"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182488823	
"2022-07-29 12:25:31"	647522	"Famag-159940500"	106	"303-0794527-2214750"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182517620	
"2022-07-29 12:25:31"	647522		106	"303-0794527-2214750"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182517620	
"2022-07-29 15:55:38"	647542	"Beko-299602500-PRIME"	106	"303-5693215-3041924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182529016	
"2022-07-29 15:55:38"	647542	"Beko-299602500"	106	"303-5693215-3041924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182529016	
"2022-07-29 15:55:38"	647542		106	"303-5693215-3041924"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182529016	
"2022-07-30 17:10:00"	647873	"Heitmann-387-40"	106	"306-2886998-6220363"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182539614	
"2022-07-30 17:10:00"	647873		106	"306-2886998-6220363"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182539614	
"2022-07-31 17:09:56"	648078	"Silky-KSI534413"	106	"305-4787982-4672306"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182553702	
"2022-07-31 17:09:56"	648078		106	"305-4787982-4672306"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182553702	
"2022-07-31 17:09:09"	648035	"Stubai-345501"	106	"028-6597394-2313152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182553721	
"2022-07-31 17:09:09"	648035		106	"028-6597394-2313152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182553721	
"2022-08-01 11:12:12"	648227	"Kunz-12.62plus"	106	"028-1531958-2053107"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182618606	
"2022-08-01 11:12:12"	648227		106	"028-1531958-2053107"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182618606	
"2022-08-01 16:15:02"	648444	"Mauler-DEVBSOS106"	106	"306-1149452-4665962"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182661582	
"2022-08-01 16:15:02"	648444		106	"306-1149452-4665962"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182661582	
"2022-08-01 16:14:14"	648449	"Stubai-252113"	106	"303-1448814-2585116"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182661847	
"2022-08-01 16:14:14"	648449		106	"303-1448814-2585116"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182661847	
"2022-08-04 01:17:06"	649563	"Silky-KSI540450"	106	"028-0673431-3905968"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182785818	
"2022-08-04 01:17:06"	649563	"Silky-KZSI200000-L2"	106	"028-0673431-3905968"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182785818	
"2022-08-04 01:17:06"	649563	"Silky-KZSI200000"	106	"028-0673431-3905968"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182785818	
"2022-08-04 01:17:06"	649563		106	"028-0673431-3905968"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182785818	
"2022-08-04 12:10:34"	649766	"WILPU-1224000005"	106	"028-8171269-5392368"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182821020	
"2022-08-04 12:10:34"	649766		106	"028-8171269-5392368"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182821020	
"2022-08-06 01:20:59"	650306	"Rennsteig-212.25009NSonder2"	106	"303-3342066-9590765"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182879482	
"2022-08-06 01:20:59"	650306	"Rennsteig-212.25009"	106	"303-3342066-9590765"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182879482	
"2022-08-06 01:20:59"	650306		106	"303-3342066-9590765"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182879482	
"2022-08-07 15:16:53"	650620	"Beko-260100310"	106	"302-9789890-7328341"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182892533	
"2022-08-07 15:16:53"	650620		106	"302-9789890-7328341"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182892533	
"2022-08-08 10:13:01"	650795	"Beko-260100310"	106	"306-1382146-9203524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182933777	
"2022-08-08 10:13:01"	650795		106	"306-1382146-9203524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182933777	
"2022-08-08 15:12:28"	651225	"Leinos-290.01.212"	106	"306-9161286-0461106"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182990310	
"2022-08-08 15:12:28"	651225		106	"306-9161286-0461106"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446182990310	
"2022-08-09 09:19:41"	651321	"Famag-140465200"	106	"304-9235624-9265144"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183008065	
"2022-08-09 09:19:41"	651321		106	"304-9235624-9265144"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183008065	
"2022-08-09 09:17:17"	651336	"Fermit-11301"	106	"302-4010705-2401106"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446183008216	
"2022-08-09 09:17:17"	651336		106	"302-4010705-2401106"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183008216	
"2022-08-10 12:24:47"	651900	"Leinos-223.01.002"	106	"028-2453553-8301920"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183056851	
"2022-08-10 12:24:47"	651900		106	"028-2453553-8301920"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183056851	
"2022-08-10 12:23:34"	651761	"Picard-3012559119"	106	"028-6994288-3485148"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183056948	
"2022-08-10 12:23:34"	651761		106	"028-6994288-3485148"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183056948	
"2022-08-10 12:20:30"	651933	"Stubai-907065"	106	"302-4658228-2607563"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446183057399	
"2022-08-10 12:20:30"	651933		106	"302-4658228-2607563"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446183057399	
"2022-08-10 14:58:17"	652180	"Silky-KSI639042"	106	"305-9498208-2229927"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183083975	
"2022-08-10 14:58:17"	652180		106	"305-9498208-2229927"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183083975	
"2022-08-10 14:58:39"	652202	"Piher-55007"	106	"303-6476217-9822705"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183086940	
"2022-08-10 14:58:39"	652202		106	"303-6476217-9822705"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183086940	
"2022-08-12 08:57:50"	652708	"Leinos-240.04.022"	106	"302-2164634-0349903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183142889	
"2022-08-12 08:57:50"	652708		106	"302-2164634-0349903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183142889	
"2022-08-12 08:58:14"	652777	"Beko-299600750"	106	"305-1060968-5127501"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183143164	
"2022-08-12 08:58:14"	652777		106	"305-1060968-5127501"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183143164	
"2022-08-13 10:08:31"	652993	"Silky-KSI639721"	106	"306-2236917-5742732"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183174194	
"2022-08-13 10:08:31"	652993		106	"306-2236917-5742732"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183174194	
"2022-08-15 10:09:52"	653311	"Fivel-03-10000E30SE"	106	"028-1440635-0763545"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183220849	
"2022-08-15 10:09:52"	653311	"K-Stanley-4-18-332"	106	"028-1440635-0763545"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183220849	
"2022-08-15 10:09:52"	653311		106	"028-1440635-0763545"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183220849	
"2022-08-15 14:07:36"	653703	"Halder-3208.040"	106	"302-3328074-2693964"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183258963	
"2022-08-15 14:07:36"	653703		106	"302-3328074-2693964"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183258963	
"2022-08-16 11:13:44"	653831	"Facom-D.169JS"	106	"302-2556450-1279501"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183283247	
"2022-08-16 11:13:44"	653831		106	"302-2556450-1279501"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183283247	
"2022-08-16 11:13:35"	653771	"Beko-23711000"	106	"306-8370979-4414709"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183290625	
"2022-08-16 11:13:35"	653771		106	"306-8370979-4414709"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183290625	
"2022-08-16 11:12:05"	653822	"Beko-299600750"	106	"303-1884036-9977936"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183290902	
"2022-08-16 11:12:05"	653822		106	"303-1884036-9977936"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183290902	
"2022-08-16 17:10:38"	654056	"Stubai-101607"	106	"306-4730728-1633949"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183312332	
"2022-08-16 17:10:38"	654056		106	"306-4730728-1633949"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183312332	
"2022-08-17 10:11:44"	654473	"Piher-55153"	106	"305-6560230-2867558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183329271	
"2022-08-17 10:11:44"	654473		106	"305-6560230-2867558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183329271	
"2022-08-17 13:09:42"	654271	"Piher-02680"	106	"306-1375788-4315517"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446183343886	
"2022-08-17 13:09:42"	654271		106	"306-1375788-4315517"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183343886	
"2022-08-17 16:14:02"	654566	"Silky-KSI327139"	106	"304-2910697-2312351"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183356678	
"2022-08-17 16:14:02"	654566		106	"304-2910697-2312351"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183356678	
"2022-08-20 14:33:14"	655362	"Silky-KSI072148"	106	"306-2896596-3502742"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183442413	
"2022-08-20 14:33:14"	655362		106	"306-2896596-3502742"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183442413	
"2022-08-21 13:41:23"	655738	"WEKEM-WK250.500"	106	"028-6454263-9916315"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183450388	
"2022-08-21 13:41:23"	655738		106	"028-6454263-9916315"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183450388	
"2022-08-22 15:40:41"	656163	"Fermit-11310"	106	"303-4646786-3230736"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183545878	
"2022-08-22 15:40:41"	656163		106	"303-4646786-3230736"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183545878	
"2022-08-23 13:43:29"	656503	"Beko-230300x10"	106	"304-4519196-7679511"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183579721	
"2022-08-23 13:43:29"	656503	"Beko-230300"	106	"304-4519196-7679511"	"[8.1] Storniert mit Gutschrift"	20	"DPD"	9446183579721	
"2022-08-23 13:43:29"	656503		106	"304-4519196-7679511"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183579721	
"2022-08-24 01:44:25"	656598	"Stubai-118020"	106	"304-8677907-5843534"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183595013	
"2022-08-24 01:44:25"	656598		106	"304-8677907-5843534"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183595013	
"2022-08-24 13:43:05"	656916	"Silky-KSI650436"	106	"305-9681979-3554706"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183629334	
"2022-08-24 13:43:05"	656916		106	"305-9681979-3554706"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183629334	
"2022-08-24 15:46:29"	656921	"Beko-2372007"	106	"304-1968013-2771568"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183634062	
"2022-08-24 15:46:29"	656921		106	"304-1968013-2771568"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183634062	
"2022-08-24 23:44:12"	657036	"FrePro-Wave2.Apple.10"	106	"303-9744068-9107504"	"[8.1] Storniert mit Gutschrift"	5	"DPD"	9446183639099	
"2022-08-24 23:44:12"	657036	"FrePro-Wave2.Apple"	106	"303-9744068-9107504"	"[8.1] Storniert mit Gutschrift"	25	"DPD"	9446183639099	
"2022-08-24 23:44:12"	657036		106	"303-9744068-9107504"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183639099	
"2022-08-25 23:48:01"	657374	"TanosNeu-83000023"	106	"306-8563536-7254732"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446183678653	
"2022-08-25 23:48:01"	657374		106	"306-8563536-7254732"	"[8] Storniert ohne Gutschrift"	1	"DPD"	9446183678653	
"2022-08-27 20:43:55"	657955	"Beko-50560206"	106	"304-4296493-0003535"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183718922	
"2022-08-27 20:43:55"	657955		106	"304-4296493-0003535"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183718922	
"2022-08-28 15:49:24"	658184	"Heitmann-386-46"	106	"303-3363503-1361909"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183724743	
"2022-08-28 15:49:24"	658184		106	"303-3363503-1361909"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183724743	
"2022-08-30 16:29:45"	658578	"Picard-0005991-1250"	106	"304-2850164-7193950"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183822988	
"2022-08-30 16:29:45"	658578		106	"304-2850164-7193950"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183822988	
"2022-09-02 02:20:20"	660054	"Okatsune-KST101"	106	"303-5494385-0085115"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183934169	
"2022-09-02 02:20:20"	660054		106	"303-5494385-0085115"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183934169	
"2022-09-02 12:20:06"	660044	"Stubai-764201"	106	"305-6237188-6873953"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446183947113	
"2022-09-02 12:20:06"	660044		106	"305-6237188-6873953"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183947113	
"2022-09-02 14:20:20"	660271	"Okatsune-KST200"	106	"305-7135904-2773105"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183962553	
"2022-09-02 14:20:20"	660271		106	"305-7135904-2773105"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183962553	
"2022-09-02 14:20:43"	660229	"Piher-24004"	106	"305-9891060-3104344"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183962634	
"2022-09-02 14:20:43"	660229		106	"305-9891060-3104344"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183962634	
"2022-09-02 15:20:47"	660279	"Picard-6006041019"	106	"302-0399477-0779518"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183966911	
"2022-09-02 15:20:47"	660279		106	"302-0399477-0779518"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183966911	
"2022-09-04 15:21:02"	660716	"Felo-25096186"	106	"303-2631694-2687554"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183980161	
"2022-09-04 15:21:02"	660716		106	"303-2631694-2687554"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183980161	
"2022-09-04 15:20:18"	660678	"Heitmann-386-40"	106	"028-3246240-5740340"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183980164	
"2022-09-04 15:20:18"	660678		106	"028-3246240-5740340"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183980164	
"2022-09-04 21:18:32"	660784	"Beko-299602500-PRIME"	106	"302-1317080-1430733"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183984497	
"2022-09-04 21:18:32"	660784	"Beko-299602500"	106	"302-1317080-1430733"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183984497	
"2022-09-04 21:18:32"	660784		106	"302-1317080-1430733"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446183984497	
"2022-09-06 00:16:55"	661271	"Rubi-66940"	106	"306-0349611-3529917"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184069882	
"2022-09-06 00:16:55"	661271		106	"306-0349611-3529917"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184069882	
"2022-09-06 00:17:47"	661201	"Stubai-332004"	106	"302-6253092-8507559"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184069885	
"2022-09-06 00:17:47"	661201		106	"302-6253092-8507559"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184069885	
"2022-09-07 09:21:45"	661637	"WILPU-1603000002"	106	"303-6748656-0061134"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184121534	
"2022-09-07 09:21:45"	661637		106	"303-6748656-0061134"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184121534	
"2022-09-07 09:22:10"	661619	"Rubi-01991"	106	"028-4496400-3941941"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446184122587	
"2022-09-07 09:22:10"	661619		106	"028-4496400-3941941"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184122587	
"2022-09-07 15:18:30"	661970	"Felo-25096186"	106	"303-6223226-1222714"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184146513	
"2022-09-07 15:18:30"	661970		106	"303-6223226-1222714"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184146513	
"2022-09-08 11:26:45"	662307	"Rubi-75948"	106	"028-6191193-6400322"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184168911	
"2022-09-08 11:26:45"	662307		106	"028-6191193-6400322"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184168911	
"2022-09-09 12:25:15"	662680	"Beko-230300x10"	106	"028-1687920-6753931"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184206328	
"2022-09-09 12:25:15"	662680	"Beko-230300"	106	"028-1687920-6753931"	"[8.1] Storniert mit Gutschrift"	20	"DPD"	9446184206328	
"2022-09-09 12:25:15"	662680		106	"028-1687920-6753931"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184206328	
"2022-09-10 14:23:34"	662890	"Heitmann-387-40"	106	"305-2268616-7689152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184230402	
"2022-09-10 14:23:34"	662890		106	"305-2268616-7689152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184230402	
"2022-09-11 17:26:21"	663249	"Stubai-522805"	106	"304-3946023-5365941"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184240623	
"2022-09-11 17:26:21"	663249		106	"304-3946023-5365941"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184240623	
"2022-09-12 12:24:59"	663471	"Fermit-09121"	106	"304-1660372-9541956"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184302921	
"2022-09-12 12:24:59"	663471		106	"304-1660372-9541956"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184302921	
"2022-09-12 15:37:16"	663639	"Piher-02680x4"	106	"304-9313859-4889900"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184325637	
"2022-09-12 15:37:16"	663639	"Piher-02680"	106	"304-9313859-4889900"	"[8.1] Storniert mit Gutschrift"	4	"DPD"	9446184325637	
"2022-09-12 15:37:16"	663639	"Piher-02690"	106	"304-9313859-4889900"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184325637	
"2022-09-12 15:37:16"	663639		106	"304-9313859-4889900"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184325637	
"2022-09-12 23:29:16"	663762	"Famag-162250500"	106	"302-5744320-6166721"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184330596	
"2022-09-12 23:29:16"	663762		106	"302-5744320-6166721"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184330596	
"2022-09-14 12:36:09"	664501	"WEKEM-WK8.020"	106	"306-9923788-5649902"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184400166	
"2022-09-14 12:36:09"	664501		106	"306-9923788-5649902"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184400166	
"2022-09-15 00:57:31"	664775	"Stubai-674402"	106	"306-2731046-3991554"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184416965	
"2022-09-15 00:57:31"	664775		106	"306-2731046-3991554"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184416965	
"2022-09-15 12:49:26"	664965	"Halder-3844.081"	106	"303-6030297-5066710"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184435368	
"2022-09-15 12:49:26"	664965		106	"303-6030297-5066710"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184435368	
"2022-09-16 01:19:19"	665196	"Heitmann-387-40"	106	"304-5543945-8600351"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184457370	
"2022-09-16 01:19:19"	665196		106	"304-5543945-8600351"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184457370	
"2022-09-17 00:24:40"	665573	"Silky-KSI312933"	106	"303-4530355-4493119"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184494109	
"2022-09-17 00:24:40"	665573		106	"303-4530355-4493119"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184494109	
"2022-09-17 12:23:32"	665833	"Heitmann-387-42"	106	"306-3793676-6242713"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184497154	
"2022-09-17 12:23:32"	665833		106	"306-3793676-6242713"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184497154	
"2022-09-17 20:23:51"	665925	"Heitmann-387-38"	106	"304-7391834-3138718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184500128	
"2022-09-17 20:23:51"	665925		106	"304-7391834-3138718"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184500128	
"2022-09-18 02:25:45"	666011	"WEKEM-WK8.020"	106	"304-4312413-1545921"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184501172	
"2022-09-18 02:25:45"	666011		106	"304-4312413-1545921"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184501172	
"2022-09-18 12:24:26"	666092	"Heitmann-385-38"	106	"302-5994387-5233954"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184503605	
"2022-09-18 12:24:26"	666092		106	"302-5994387-5233954"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184503605	
"2022-09-18 15:24:42"	666133	"Heitmann-385-37"	106	"302-1390348-4309152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184506139	
"2022-09-18 15:24:42"	666133		106	"302-1390348-4309152"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184506139	
"2022-09-18 18:24:11"	666198	"WR-10101"	106	"306-1789972-4112314"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184508933	
"2022-09-18 18:24:11"	666198	"Stubai-252121"	106	"306-1789972-4112314"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184508933	
"2022-09-18 18:24:11"	666198		106	"306-1789972-4112314"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184508933	
"2022-09-18 18:24:14"	666193	"Piher-55153"	106	"302-0799495-0701136"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184508959	
"2022-09-18 18:24:14"	666193		106	"302-0799495-0701136"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184508959	
"2022-09-19 00:25:15"	666240	"Protus-kx0500"	106	"306-4869011-9330753"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184512816	
"2022-09-19 00:25:15"	666240		106	"306-4869011-9330753"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184512816	
"2022-09-19 12:24:33"	666557	"Beko-230300x10"	106	"304-2866287-6751540"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184576440	
